playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8478483,2023,Mitch Marner,TOR,R,5on5,67,60853.0,1233.0,82.97,0.52,0.5,0.54,0.5,0.54,0.5,255.0,125.51,11.66,8.2,31.53,4.09,66.78,48.75,11.35,11.83,11.51,19.0,10.0,99.0,72.0,88.0,259.0,45.0,16.0,10.0,1.0,20.0,2.0,55.0,68.0,83.0,155.0,5.0,10.0,3.0,55.0,46.0,45.0,124.0,33.0,14.0,3.74,4.11,3.82,8.0,5.0,3.0,261.49,171.0,173.29,17.0,1.72,2.4,2.38,11.01,11.12,10.91,1233.0,164.0,123.0,265.0,681.0,131.0,99.0,195.0,808.0,3.0,8.0,142734.0,10.0,24.0,12.0,36.0,527.8,46.2,44.75,46.47,45.02,478.0,252.0,319.0,1049.0,56.0,40.0,2.0,541.0,147.0,42.0,16.75,18.19,11.27,21.0,26.0,9.0,1054.42,730.0,734.93,7.31,8.07,8.06,45.45,45.7,44.71,463.32,41.9,40.11,42.23,40.44,400.0,232.0,273.0,905.0,33.0,58.0,6.0,477.0,102.0,53.0,13.76,12.91,15.22,15.0,9.0,9.0,902.48,632.0,633.24,6.42,12.14,12.14,36.17,36.36,35.71,103.61,103.46,2351.0,2379.0,2.53,1.69,51.0,40.0,41.0,31.0
8478483,2023,Mitch Marner,TOR,R,4on5,67,7880.0,168.0,79.39,0.14,0.1,0.12,0.13,0.14,0.16,138.0,9.45,0.83,0.41,1.38,0.24,2.67,6.46,0.83,0.83,0.83,0.0,0.0,10.0,2.0,2.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,9.0,11.0,1.0,2.0,0.0,0.0,6.0,3.0,9.0,2.0,1.0,0.21,0.35,0.27,0.0,0.0,1.0,14.0,12.0,12.0,3.0,0.1,0.51,0.0,0.93,0.93,0.93,168.0,3.0,106.0,18.0,41.0,6.0,21.0,30.0,111.0,0.0,0.0,9169.0,2.0,4.0,1.0,0.0,22.1,2.77,2.67,2.77,2.67,23.0,6.0,4.0,33.0,1.0,1.0,0.0,18.0,7.0,4.0,0.36,1.01,1.41,0.0,0.0,1.0,33.0,29.0,29.0,0.29,0.51,0.51,2.55,2.55,2.44,130.61,16.77,16.04,16.77,16.04,124.0,58.0,60.0,242.0,19.0,16.0,2.0,131.0,31.0,20.0,2.87,3.46,10.43,1.0,5.0,13.0,242.0,182.0,182.0,3.05,2.81,2.81,17.0,17.0,16.4,2.24,19.71,44.0,285.0,0.16,0.02,3.0,2.0,3.0,2.0
8478483,2023,Mitch Marner,TOR,R,5on4,67,11906.0,122.0,80.93,0.91,0.83,0.87,0.84,0.85,0.82,188.0,25.53,5.08,2.59,5.08,0.89,14.25,7.1,4.67,5.08,4.67,12.0,4.0,31.0,4.0,14.0,49.0,22.0,6.0,2.0,2.0,8.0,0.0,12.0,7.0,25.0,29.0,2.0,4.0,0.0,1.0,1.0,6.0,18.0,9.0,8.0,0.54,0.97,3.57,1.0,1.0,4.0,49.0,35.0,35.0,0.0,0.71,0.59,1.9,3.9,3.9,3.63,122.0,102.0,1.0,13.0,6.0,14.0,8.0,32.0,68.0,0.0,3.0,4624.0,4.0,2.0,1.0,10.0,243.66,36.22,34.02,36.22,34.02,236.0,88.0,102.0,426.0,38.0,27.0,4.0,205.0,74.0,45.0,6.03,8.88,21.31,7.0,11.0,20.0,426.0,324.0,324.0,5.76,8.03,8.03,33.95,33.95,32.29,43.56,3.73,3.7,3.73,3.7,44.0,14.0,7.0,65.0,3.0,5.0,0.0,44.0,7.0,7.0,1.22,0.85,1.66,0.0,2.0,1.0,65.0,58.0,58.0,0.52,0.99,0.99,3.26,3.26,3.25,9.97,2.04,129.0,25.0,0.17,0.12,6.0,2.0,4.0,2.0
8473473,2023,Milan Lucic,BOS,L,other,4,38.0,0.0,-0.38,0.0,0.02,0.0,0.08,0.0,0.07,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.27,0.27,0.27,0.27,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.02,0.0,0.25,0.0,0.0,1.0,2.0,2.0,2.0,0.03,0.0,0.0,0.31,0.31,0.31,0.03,1.64,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8473473,2023,Milan Lucic,BOS,L,all,4,2873.0,67.0,0.92,0.54,0.54,0.46,0.49,0.45,0.48,39.0,1.38,0.05,0.07,0.41,0.04,0.85,0.57,0.05,0.05,0.05,2.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,12.0,0.0,3.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4.12,2.0,2.12,1.0,0.01,0.0,0.0,0.07,0.07,0.07,67.0,5.0,7.0,13.0,42.0,13.0,12.0,15.0,27.0,0.0,0.0,11527.0,2.0,0.0,0.0,2.0,24.02,2.57,2.5,2.6,2.54,22.0,11.0,13.0,46.0,2.0,1.0,0.0,21.0,10.0,2.0,0.62,1.39,0.55,1.0,1.0,0.0,47.34,33.0,33.92,0.39,0.33,0.33,2.63,2.68,2.66,30.57,2.17,2.1,2.22,2.15,23.0,18.0,12.0,53.0,3.0,3.0,1.0,34.0,4.0,3.0,0.88,0.4,0.89,0.0,1.0,2.0,51.52,41.0,40.13,0.37,0.53,0.53,2.02,2.03,1.98,12.32,10.7,198.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0
8473473,2023,Milan Lucic,BOS,L,5on5,4,2729.0,64.0,0.92,0.57,0.58,0.45,0.55,0.45,0.53,27.0,1.38,0.05,0.07,0.41,0.04,0.85,0.57,0.05,0.05,0.05,2.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,12.0,0.0,3.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,4.12,2.0,2.12,1.0,0.01,0.0,0.0,0.07,0.07,0.07,64.0,5.0,7.0,13.0,39.0,13.0,11.0,14.0,26.0,0.0,0.0,7975.0,2.0,0.0,0.0,2.0,23.39,2.55,2.49,2.58,2.52,21.0,11.0,9.0,41.0,2.0,1.0,0.0,20.0,10.0,2.0,0.6,1.39,0.55,1.0,1.0,0.0,42.34,32.0,32.92,0.37,0.33,0.33,2.59,2.64,2.63,29.15,1.9,1.83,1.95,1.87,21.0,18.0,12.0,51.0,2.0,3.0,1.0,33.0,4.0,2.0,0.86,0.4,0.64,0.0,1.0,1.0,49.52,39.0,38.13,0.34,0.53,0.53,1.71,1.72,1.67,7.97,5.7,155.0,125.0,0.0,0.1,1.0,2.0,0.0,2.0
8473473,2023,Milan Lucic,BOS,L,4on5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8473473,2023,Milan Lucic,BOS,L,5on4,4,106.0,3.0,0.7,1.0,0.78,1.0,0.5,1.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.63,0.02,0.02,0.02,0.02,1.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.13,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8477369,2023,Carson Soucy,VAN,D,other,38,1131.0,17.0,3.58,0.73,0.39,0.39,0.45,0.35,0.44,84.0,0.96,0.06,0.11,0.28,0.07,0.78,0.7,0.06,0.06,0.06,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.03,0.0,0.0,0.09,0.09,0.09,17.0,2.0,3.0,3.0,9.0,1.0,4.0,2.0,10.0,0.0,0.0,2698.0,0.0,0.0,0.0,3.0,8.69,5.16,5.04,5.16,5.04,10.0,3.0,6.0,19.0,6.0,1.0,1.0,3.0,2.0,8.0,0.07,0.26,4.82,0.0,0.0,6.0,19.0,13.0,13.0,0.1,0.46,0.46,4.79,4.79,4.75,17.79,1.91,1.53,1.91,1.53,13.0,11.0,6.0,30.0,1.0,2.0,0.0,17.0,5.0,2.0,0.63,0.64,0.64,1.0,0.0,0.0,30.0,24.0,24.0,0.43,0.64,0.64,1.7,1.7,1.56,8.73,13.62,67.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
8477369,2023,Carson Soucy,VAN,D,all,38,39762.0,939.0,6.85,0.48,0.54,0.44,0.55,0.45,0.54,171.0,35.79,1.93,2.12,10.83,1.26,20.88,14.98,1.82,1.94,1.82,2.0,2.0,28.0,24.0,32.0,84.0,6.0,2.0,2.0,0.0,8.0,0.0,24.0,16.0,26.0,50.0,6.0,12.0,0.0,57.0,7.0,11.0,48.0,2.0,2.0,0.98,0.29,0.66,1.0,0.0,1.0,85.92,52.0,52.76,11.0,0.45,0.57,0.38,2.0,2.0,1.96,939.0,64.0,139.0,141.0,595.0,116.0,130.0,108.0,585.0,0.0,0.0,98108.0,12.0,14.0,7.0,62.0,275.54,27.72,26.88,28.36,27.48,258.0,122.0,137.0,517.0,28.0,22.0,3.0,287.0,61.0,32.0,8.14,7.43,12.16,11.0,6.0,11.0,536.06,380.0,392.43,3.7,4.49,4.6,26.82,27.38,26.97,343.82,29.73,27.64,29.06,27.0,308.0,163.0,193.0,664.0,20.0,40.0,2.0,368.0,69.0,34.0,10.24,9.08,10.41,12.0,6.0,2.0,643.33,471.0,459.01,5.21,8.59,8.59,26.34,25.76,24.91,96.31,83.58,1763.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0
8477369,2023,Carson Soucy,VAN,D,5on5,38,33803.0,787.0,6.85,0.49,0.53,0.47,0.54,0.48,0.53,164.0,34.02,1.47,1.96,10.46,1.18,19.8,14.14,1.36,1.48,1.36,1.0,2.0,27.0,22.0,32.0,81.0,4.0,1.0,2.0,0.0,8.0,0.0,22.0,16.0,26.0,48.0,6.0,12.0,0.0,48.0,7.0,10.0,46.0,2.0,1.0,0.92,0.29,0.25,1.0,0.0,0.0,82.92,49.0,49.76,10.0,0.4,0.57,0.38,1.48,1.48,1.44,787.0,52.0,90.0,128.0,517.0,107.0,96.0,90.0,494.0,0.0,0.0,76701.0,12.0,12.0,6.0,45.0,247.24,19.74,19.03,20.37,19.64,228.0,113.0,124.0,465.0,19.0,20.0,2.0,266.0,57.0,18.0,7.66,6.98,5.1,11.0,6.0,2.0,484.06,341.0,353.43,3.29,3.63,3.74,19.29,19.85,19.49,267.09,20.83,20.02,20.17,19.38,235.0,133.0,159.0,527.0,15.0,26.0,2.0,297.0,49.0,22.0,7.92,6.58,6.33,10.0,4.0,1.0,506.33,368.0,356.01,3.39,5.23,5.23,19.0,18.42,18.04,56.48,50.03,1293.0,1106.0,1.51,0.23,43.0,5.0,32.0,4.0
8477369,2023,Carson Soucy,VAN,D,4on5,38,3937.0,97.0,6.35,0.17,0.11,0.1,0.13,0.12,0.16,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,2.0,42.0,7.0,46.0,5.0,27.0,11.0,54.0,0.0,0.0,7129.0,0.0,0.0,0.0,0.0,8.68,1.47,1.45,1.47,1.45,9.0,2.0,1.0,12.0,1.0,1.0,0.0,7.0,0.0,4.0,0.24,0.0,1.23,0.0,0.0,1.0,12.0,11.0,11.0,0.11,0.4,0.4,1.17,1.17,1.17,58.22,6.97,6.09,6.97,6.09,60.0,18.0,27.0,105.0,4.0,12.0,0.0,53.0,15.0,10.0,1.68,1.86,3.43,1.0,2.0,1.0,105.0,78.0,78.0,1.38,2.72,2.72,5.63,5.63,5.3,1.57,13.1,28.0,183.0,0.04,0.0,1.0,0.0,1.0,0.0
8477369,2023,Carson Soucy,VAN,D,5on4,38,891.0,38.0,4.45,0.99,0.91,0.91,0.91,0.94,0.9,87.0,0.81,0.4,0.05,0.09,0.02,0.29,0.14,0.4,0.4,0.4,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.03,0.0,0.0,0.43,0.43,0.43,38.0,8.0,4.0,3.0,23.0,3.0,3.0,5.0,27.0,0.0,0.0,7933.0,0.0,2.0,1.0,10.0,10.93,1.36,1.35,1.36,1.35,11.0,4.0,6.0,21.0,2.0,0.0,0.0,11.0,2.0,2.0,0.17,0.19,1.01,0.0,0.0,2.0,21.0,15.0,15.0,0.2,0.0,0.0,1.57,1.57,1.55,0.72,0.01,0.0,0.01,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.01,19.15,1.94,261.0,26.0,0.21,0.0,2.0,0.0,2.0,0.0
8474157,2023,Max Pacioretty,WSH,L,other,46,797.0,15.0,9.29,0.25,0.47,0.53,0.42,0.53,0.35,105.0,2.3,0.26,0.15,0.59,0.08,1.34,0.59,0.26,0.26,0.26,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.08,0.18,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.05,0.0,0.0,0.31,0.31,0.31,15.0,7.0,1.0,1.0,6.0,2.0,3.0,5.0,5.0,0.0,0.0,1836.0,0.0,0.0,0.0,0.0,13.99,2.34,1.87,2.34,1.87,13.0,6.0,4.0,23.0,1.0,2.0,0.0,11.0,5.0,3.0,0.53,0.57,1.25,0.0,0.0,1.0,23.0,19.0,19.0,0.35,1.03,1.03,1.66,1.66,1.28,11.88,6.93,6.47,6.93,6.47,8.0,9.0,3.0,20.0,4.0,2.0,0.0,4.0,3.0,10.0,0.12,0.43,6.38,0.0,0.0,4.0,20.0,17.0,17.0,0.14,0.45,0.45,6.63,6.63,6.2,5.92,6.6,37.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
8474157,2023,Max Pacioretty,WSH,L,all,46,40217.0,873.0,18.63,0.54,0.46,0.54,0.44,0.55,0.44,338.0,102.38,8.99,6.77,24.84,3.35,57.28,38.76,8.72,8.94,8.66,11.0,8.0,94.0,46.0,43.0,183.0,23.0,4.0,11.0,0.0,22.0,1.0,49.0,53.0,90.0,136.0,11.0,25.0,5.0,74.0,14.0,16.0,110.0,23.0,7.0,3.43,2.95,2.61,2.0,1.0,1.0,181.46,140.0,140.05,5.0,1.5,2.91,1.27,9.21,9.13,8.95,873.0,125.0,61.0,129.0,558.0,130.0,130.0,142.0,471.0,5.0,12.0,126862.0,25.0,19.0,8.0,22.0,366.43,38.3,36.35,38.18,36.23,337.0,167.0,198.0,702.0,36.0,54.0,4.0,364.0,102.0,38.0,10.79,13.1,14.41,6.0,17.0,13.0,696.76,504.0,501.92,6.24,9.68,9.68,34.86,34.7,33.35,301.18,32.58,31.45,33.0,31.89,271.0,141.0,189.0,601.0,34.0,27.0,2.0,299.0,76.0,37.0,8.5,10.17,13.92,15.0,10.0,9.0,612.34,412.0,419.47,3.93,5.67,5.67,30.84,31.22,30.46,94.97,113.28,1869.0,2334.0,0.0,0.0,0.0,0.0,0.0,0.0
8474157,2023,Max Pacioretty,WSH,L,5on5,46,33807.0,763.0,18.63,0.49,0.49,0.47,0.47,0.48,0.46,327.0,78.37,6.34,4.74,19.35,2.57,43.74,31.27,6.17,6.29,6.11,6.0,4.0,73.0,35.0,33.0,141.0,12.0,2.0,10.0,0.0,17.0,1.0,38.0,40.0,71.0,106.0,10.0,23.0,5.0,70.0,14.0,12.0,86.0,16.0,6.0,2.59,2.03,1.71,1.0,1.0,0.0,139.46,108.0,108.05,4.0,0.98,2.89,1.2,6.11,6.04,5.98,763.0,83.0,58.0,115.0,507.0,117.0,122.0,110.0,414.0,5.0,10.0,104688.0,23.0,19.0,8.0,22.0,256.42,23.26,22.66,23.14,22.53,237.0,119.0,152.0,508.0,20.0,29.0,4.0,267.0,68.0,21.0,7.95,8.81,6.51,3.0,11.0,6.0,502.76,356.0,353.92,3.49,5.46,5.46,21.29,21.13,20.77,277.7,24.69,24.06,25.11,24.5,250.0,130.0,183.0,563.0,29.0,25.0,2.0,285.0,69.0,26.0,8.08,9.32,7.3,14.0,10.0,5.0,574.34,380.0,387.47,3.68,5.22,5.22,23.14,23.52,23.24,68.64,72.39,1573.0,1777.0,0.7,0.88,16.0,19.0,15.0,16.0
8474157,2023,Max Pacioretty,WSH,L,4on5,46,8.0,1.0,1.51,0.0,0.03,0.0,0.08,0.0,0.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.63,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8474157,2023,Max Pacioretty,WSH,L,5on4,46,5605.0,94.0,18.47,0.94,0.86,0.91,0.82,0.9,0.79,191.0,20.31,2.31,1.83,4.57,0.66,11.38,6.26,2.21,2.31,2.21,5.0,4.0,19.0,8.0,9.0,36.0,11.0,2.0,1.0,0.0,3.0,0.0,9.0,12.0,17.0,25.0,1.0,2.0,0.0,0.0,0.0,4.0,20.0,6.0,1.0,0.68,0.74,0.9,1.0,0.0,1.0,36.0,27.0,27.0,1.0,0.46,0.02,0.07,2.69,2.69,2.56,94.0,35.0,2.0,13.0,44.0,11.0,5.0,26.0,52.0,0.0,0.0,6181.0,2.0,0.0,0.0,0.0,93.91,12.51,11.65,12.51,11.65,85.0,41.0,42.0,168.0,15.0,23.0,0.0,84.0,28.0,14.0,2.23,3.63,6.65,3.0,6.0,6.0,168.0,126.0,126.0,2.36,3.18,3.18,11.69,11.69,11.09,10.82,0.81,0.79,0.81,0.79,12.0,2.0,3.0,17.0,1.0,0.0,0.0,10.0,3.0,1.0,0.29,0.28,0.24,1.0,0.0,0.0,17.0,14.0,14.0,0.1,0.0,0.0,0.92,0.92,0.89,12.49,2.06,164.0,35.0,0.0,0.16,0.0,1.0,0.0,1.0
8479439,2023,Jacob MacDonald,SJS,D,other,34,470.0,9.0,3.0,0.3,0.49,0.38,0.4,0.38,0.41,60.0,1.84,0.42,0.13,0.29,0.07,1.18,0.91,0.42,0.42,0.42,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.05,0.0,0.37,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.03,0.0,0.0,0.45,0.45,0.45,9.0,2.0,0.0,1.0,6.0,2.0,4.0,1.0,2.0,0.0,0.0,2130.0,0.0,2.0,1.0,0.0,4.17,0.55,0.55,0.55,0.55,4.0,2.0,2.0,8.0,1.0,0.0,0.0,5.0,0.0,1.0,0.18,0.0,0.37,1.0,0.0,0.0,8.0,6.0,6.0,0.07,0.0,0.0,0.63,0.63,0.62,6.21,1.3,1.28,1.3,1.28,6.0,4.0,3.0,13.0,2.0,0.0,0.0,7.0,1.0,2.0,0.41,0.16,0.73,1.0,0.0,1.0,13.0,10.0,10.0,0.13,0.0,0.0,1.43,1.43,1.4,7.95,8.12,53.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
